a06761095f0dc4de0455c05e5be0b2131bb17a53,android1.0,t-mobileg1,percent,2009-04-02,5,2,Hit
ab5f13ad1860b32651322eadc0b7fc90ab0cae5b,iphoneos2.2.1,iphone,free,10-31-10,3,2,Redemption
ab5f13ad1860b32651322eadc0b7fc90ab0cae5b,iphoneos2.2.1,iphone,free,10-31-10,1,2,Redemption
ab5f13ad1860b32651322eadc0b7fc90ab0cae5b,iphoneos2.2.1,ipodtouch,free,10-31-10,3,2,Hit
ab5f13ad1860b32651322eadc0b7fc90ab0cae5b,iphoneos2.2.1,iphone,dollar,10-31-10,5,2,Redemption
ab5f13ad1860b32651322eadc0b7fc90ab0cae5b,iphoneos2.2.1,iphone,percent,10-31-10,12,2,Hit
7db485abecb737de71e5229c6b8269a999e99741,iphoneos2.2.1,ipodtouch,percent,10-31-10,13,4,Hit
98d5fdf22d118f4bd7420b538b530d3b0fe4c2c7,iphoneos2.2.1,ipodtouch,percent,10-31-10,14,3,Hit
98d5fdf22d118f4bd7420b538b530d3b0fe4c2c7,iphoneos2.2.1,ipodtouch,dollar,10-31-10,10,9,Redemption
98d5fdf22d118f4bd7420b538b530d3b0fe4c2c7,iphoneos2.2.1,iphone,free,10-31-10,4,6,Redemption
e34a155620f556056a1ef7453bdfa4e414688d1d,iphoneos2.2.1,iphone,percent,2009-05-07,11,6,Redemption
e34a155620f556056a1ef7453bdfa4e414688d1d,iphoneos2.2.1,iphone,percent,2009-05-07,14,2,Redemption
c75af343f7dce53f3c1292bfc82e9d47042b0565,android1.1,t-mobileg1,percent,2009-05-07,14,2,Redemption
4aa913487ca3f24120dc5d31e39a6980b5f9239c,iphoneos2.2.1,iphone,percent,2009-05-07,14,2,Redemption
59634ff8ba6b33aac0ba3f738e9e55851d22f690,iphoneos2.2.1,iphone,buy one get one free,10-31-10,3,2,Redemption
59634ff8ba6b33aac0ba3f738e9e55851d22f690,iphoneos2.2.1,iphone,free,10-31-10,3,3,Hit
59634ff8ba6b33aac0ba3f738e9e55851d22f690,iphoneos2.2.1,iphone,free,10-31-10,1,2,Redemption
59634ff8ba6b33aac0ba3f738e9e55851d22f690,iphoneos2.2.1,iphone,free,10-31-10,3,2,Hit
59634ff8ba6b33aac0ba3f738e9e55851d22f690,iphoneos2.2.1,iphone,free,10-31-10,3,4,Redemption
59634ff8ba6b33aac0ba3f738e9e55851d22f690,iphoneos2.2.1,iphone,free,10-31-10,3,2,Redemption
59634ff8ba6b33aac0ba3f738e9e55851d22f690,iphoneos2.2.1,iphone,free,10-31-10,3,10,Hit
59634ff8ba6b33aac0ba3f738e9e55851d22f690,iphoneos2.2.1,iphone,free,10-31-10,8,2,Hit
59634ff8ba6b33aac0ba3f738e9e55851d22f690,iphoneos2.2.1,iphone,free,10-31-10,5,5,Hit
59634ff8ba6b33aac0ba3f738e9e55851d22f690,iphoneos2.2.1,iphone,free,10-31-10,3,7,Redemption
59634ff8ba6b33aac0ba3f738e9e55851d22f690,iphoneos2.2.1,iphone,free,10-31-10,2,2,Redemption
59634ff8ba6b33aac0ba3f738e9e55851d22f690,iphoneos2.2.1,iphone,free,10-31-10,5,10,Hit
59634ff8ba6b33aac0ba3f738e9e55851d22f690,iphoneos2.2.1,iphone,free,10-31-10,6,2,Redemption
59634ff8ba6b33aac0ba3f738e9e55851d22f690,iphoneos2.2.1,iphone,free,10-31-10,7,25,Redemption
59634ff8ba6b33aac0ba3f738e9e55851d22f690,iphoneos2.2.1,iphone,free,10-31-10,3,2,Redemption
59634ff8ba6b33aac0ba3f738e9e55851d22f690,iphoneos2.2.1,iphone,free,10-31-10,6,2,Redemption
59634ff8ba6b33aac0ba3f738e9e55851d22f690,iphoneos2.2.1,iphone,free,10-31-10,7,25,Redemption
59634ff8ba6b33aac0ba3f738e9e55851d22f690,iphoneos2.2.1,iphone,free,10-31-10,3,2,Redemption
e3b9df50877d297e1cd6004443af6a906b28a2a9,iphoneos2.2.1,iphone,free,2009-05-07,1,3,Redemption
e3b9df50877d297e1cd6004443af6a906b28a2a9,iphoneos2.2.1,iphone,percent,2009-05-07,14,2,Redemption
73e3a817faa6ec0a0cf0fba72e5faf742c1635fb,iphoneos2.2.1,iphone,percent,2009-05-07,14,2,Redemption
591345570ceb69b7b929bfd815a4bfd042e7ee6d,iphoneos2.2.1,iphone,free,2009-05-07,1,3,Redemption
c11b609bc25f884b6ce94a105988ab4b77ea21eb,iphoneos2.2.1,iphone,dollar,2009-05-07,16,4,Redemption
e7e10cee000abffe20a056ceb4cd0f73ba5ad5c3,iphoneos2.2.1,iphone,free,2009-05-07,1,3,Redemption
f4b0e032614a666b1dc4cb739b27e1d8761499bf,iphoneos2.2.1,ipodtouch,dollar,2009-05-07,16,4,Redemption
146a0769fca4d032f5c29bd692e70a524afa74aa,iphoneos2.2.1,iphone,dollar,2009-05-07,16,4,Redemption
75f3cadae4add7dbb67b1f3ac02f546256d9a613,iphoneos2.2.1,iphone,dollar,2009-05-07,16,4,Redemption
5ab415c20c52f0c29f9b174826798d2b80631f12,iphoneos2.2.1,iphone,free,2009-05-07,1,3,Redemption
7161ab21084c6a2ba2f5fdcb38b392b15f34382e,iphoneos2.2.1,iphone,free,2009-05-07,1,3,Redemption
835256027e5e0e2e2d8ac9a6efe46635f6776b1b,iphoneos2.2.1,iphone,free,2009-05-07,15,5,Redemption
146a0769fca4d032f5c29bd692e70a524afa74aa,iphoneos2.2.1,iphone,free,2009-05-07,13,5,Redemption
baa9c2931974f6876dd081e4d2cc09f2ab9cd8e6,iphoneos2.2.1,iphone,free,2009-05-07,16,5,Redemption
c07ae5ac333df8792ad94121b6761da3f1689457,iphoneos2.2.1,iphone,percent,2009-05-07,1,1,Redemption
9ad36dfcb3fc8f421820acbcdba3069c3d2df144,iphoneos2.2.1,ipodtouch,dollar,2009-05-07,16,4,Redemption
aafa2704719f3e18367816d9da1918a27461a776,iphoneos2.2.1,iphone,dollar,2009-05-07,12,4,Redemption
146a0769fca4d032f5c29bd692e70a524afa74aa,iphoneos2.2.1,iphone,percent,2009-05-07,1,1,Redemption
cf4956c7d190e5cae9335409acbc1cb5c1e68bf6,iphoneos2.2.1,iphone,dollar,2009-05-07,12,4,Redemption
e1d4208013da1924d0378dd80fe6a9d7fbea6a0c,iphoneos2.2.1,iphone,percent,2009-05-07,1,1,Redemption
45b3f4a71eea3ee0cb5741553fe886761a9be3b7,iphoneos2.2.1,iphone,percent,2009-05-07,3,1,Redemption
591345570ceb69b7b929bfd815a4bfd042e7ee6d,iphoneos2.2.1,iphone,percent,2009-05-07,5,1,Redemption
c11b609bc25f884b6ce94a105988ab4b77ea21eb,iphoneos2.2.1,iphone,percent,2009-05-07,7,1,Redemption
01bdc52053e1e7967dcd7c8e3d36ef745f245bf2,iphoneos2.2.1,iphone,percent,2009-05-07,9,1,Redemption
a75102bdf2c7c8d8a31e4973f7f88706ad892e49,iphoneos2.2.1,iphone,percent,2009-05-07,11,1,Redemption
b50d21b2dfe764fdb24296e169f9e15ad40ba648,iphoneos2.2.1,iphone,dollar,2009-05-07,12,4,Redemption
dcd9ff5d747e17114d6960d72550cd0eee490541,iphoneos2.2.1,iphone,percent,2009-05-07,13,1,Redemption
2fd97cf1c318724b0ff8a16f8284b0560d336171,iphoneos2.2.1,iphone,percent,2009-05-07,13,1,Redemption
571e4ec2fff07afd62e221634e88c81ebc32fcc5,iphoneos2.2.1,iphone,percent,2009-05-07,13,1,Redemption
6ef99911a17a0b1d4af2b2b8a6185b616e95223e,iphoneos2.2.1,iphone,percent,2009-05-07,13,1,Redemption
6aa3968d2e5176f97b10261770eb783cbceda39b,iphoneos2.2.1,iphone,percent,2009-05-07,13,1,Redemption
270f967f2c23862da474695491a3a238ea436e46,iphoneos2.2.1,iphone,percent,2009-05-07,13,1,Redemption
1c329d43f0ac611a496b525b9fdcdfc46a063f32,iphoneos2.2.1,iphone,dollar,2009-05-07,5,1,Redemption
7be31f66f6a985a071d886c01b15eafaece9643a,iphoneos2.2.1,iphone,dollar,2009-05-07,5,1,Redemption
1c329d43f0ac611a496b525b9fdcdfc46a063f32,iphoneos2.2.1,iphone,dollar,2009-05-07,2,1,Redemption
dcd9ff5d747e17114d6960d72550cd0eee490541,iphoneos2.2.1,iphone,dollar,2009-05-07,2,1,Redemption
913bde2edd2af3c620ccaecda3c36b67ae91c782,iphoneos2.2.1,iphone,free,2009-05-07,17,1,Redemption
591345570ceb69b7b929bfd815a4bfd042e7ee6d,iphoneos2.2.1,iphone,free,2009-05-07,17,1,Redemption
01bdc52053e1e7967dcd7c8e3d36ef745f245bf2,iphoneos2.2.1,iphone,free,2009-05-07,17,1,Redemption
01bdc52053e1e7967dcd7c8e3d36ef745f245bf2,iphoneos2.2.1,iphone,percent,2009-05-07,13,9,Redemption
01bdc52053e1e7967dcd7c8e3d36ef745f245bf2,iphoneos2.2.1,iphone,percent,2009-05-07,13,9,Redemption
0d6890a8a1aa5560a8484f40072de01eac852210,iphoneos2.2.1,iphone,dollar,2009-05-07,13,2,Redemption
92e99709e1fa7e9ca6c5f29bcd529b632edc3e19,iphoneos2.2.1,iphone,dollar,2009-05-07,13,2,Redemption
43d4bf74012e2dfceb23ccf8cdd3eda3d63e1697,iphoneos2.2.1,ipodtouch,free,2009-05-07,13,2,Redemption
0be239aab90c3996a37ba551b041391312c02c44,iphoneos2.2.1,iphone,free,2009-05-07,13,2,Redemption
0be239aab90c3996a37ba551b041391312c02c44,iphoneos2.2.1,iphone,free,2009-05-07,13,2,Redemption
aafa2704719f3e18367816d9da1918a27461a776,iphoneos2.2.1,iphone,free,2009-05-07,13,2,Redemption
c0c72c187f49b2ef08790c8851da858c05f3db23,iphoneos2.2.1,iphone,free,2009-05-07,13,2,Redemption
9ae631f3741db0fe75ff7d1a528c04936f9f8b17,iphoneos2.2.1,iphone,free,2009-05-07,13,2,Redemption
774e5c8d52e649b7c4458ad25b439f971fb90e5f,iphoneos2.2.1,iphone,free,2009-05-07,13,2,Redemption
3bfff2be4657ae6687b25605591ad7425be67fb7,iphoneos2.2.1,iphone,free,2009-05-07,13,2,Redemption
de89a091fbff0ab61cceffa85b87ee75fa13d746,iphoneos2.2.1,iphone,free,2009-05-07,13,2,Redemption
d9335dbd7e32b772994ea6f68c80a6063a58561d,iphoneos2.2.1,iphone,percent,2009-05-07,12,2,Redemption
95a9f85f144e743ba95d22e4e525c23e2c3251b1,iphoneos2.2.1,iphone,percent,2009-05-07,12,2,Redemption
a8dc8cdbc9f632b5ce0ed4edab654230e462ce4f,iphoneos2.2.1,iphone,percent,2009-05-07,12,2,Redemption
a8dc8cdbc9f632b5ce0ed4edab654230e462ce4f,iphoneos2.2.1,iphone,dollar,2009-05-07,5,2,Redemption
0be239aab90c3996a37ba551b041391312c02c44,iphoneos2.2.1,iphone,dollar,2009-05-07,5,2,Redemption
c11b609bc25f884b6ce94a105988ab4b77ea21eb,iphoneos2.2.1,iphone,dollar,2009-05-07,5,2,Redemption
591345570ceb69b7b929bfd815a4bfd042e7ee6d,iphoneos2.2.1,iphone,dollar,2009-05-07,5,2,Redemption
9d2d0151d9c6890296c62b2765eefcef25b90591,iphoneos2.2.1,iphone,dollar,2009-05-07,5,15,Redemption
e2dadbd89da9716b06a3243b8e6ca7cc2ce0d466,iphoneos2.2.1,iphone,dollar,2009-05-07,5,15,Redemption
836ac466a2d27d0e0e4ee55c074e2134f86cff3d,iphoneos2.2.1,iphone,dollar,2009-05-07,5,15,Redemption
b43f49a9efd2099aabba0d9f89bfa87922c77a8a,iphoneos2.2.1,iphone,dollar,2009-05-07,5,15,Redemption
31bea330e4d4135d8f072cb47b354e26c72647ca,iphoneos2.2.1,iphone,free,2009-05-07,7,15,Redemption
d02a40c20ee1cf3c93dd2d624fc1adaf424429f9,iphoneos2.2.1,ipodtouch,free,2009-05-07,7,15,Redemption
62ae34c9bb867a89239e3ba665eed362a9495cb9,iphoneos2.2.1,iphone,free,2009-05-07,7,15,Redemption
b5e19d6d11af6ad973b49614be0047c3639c2177,iphoneos2.2.1,iphone,free,2009-05-07,7,15,Redemption
d282544f90d6b210e0dd226bb26be641613db826,iphoneos2.2.1,iphone,free,2009-05-07,7,7,Redemption
9651a8eebeb6e6664eac7ab6840f5bf3a73e6591,iphoneos2.2.1,iphone,free,2009-05-07,7,7,Redemption
c11b609bc25f884b6ce94a105988ab4b77ea21eb,iphoneos2.2.1,iphone,free,2009-05-07,7,7,Redemption
01bdc52053e1e7967dcd7c8e3d36ef745f245bf2,iphoneos2.2.1,iphone,free,2009-05-07,7,7,Redemption
c732a43e4d54448931d9c74d874f55019042f8d0,iphoneos2.2.1,iphone,free,2009-05-07,7,7,Redemption
18001f3e412db51829eca5a8d5c87b0ea46a7e20,iphoneos2.2.1,iphone,free,2009-05-07,2,2,Redemption
41dcdf010dd7585e69984b500e343864d9de1a09,iphoneos2.2.1,iphone,free,2009-05-07,2,2,Redemption
7f66252381420cba47628ccd8410eb4efa383965,iphoneos2.2.1,iphone,free,2009-05-07,2,2,Redemption
b662a4a5510587f8f87ce4c4c7895155629ce4bd,iphoneos2.2.1,iphone,free,2009-05-07,2,2,Redemption
e1d4208013da1924d0378dd80fe6a9d7fbea6a0c,iphoneos2.2.1,iphone,dollar,2009-05-07,12,4,Redemption
a8e64e845524033d2d1723f8b360a9ccf5cdfd84,iphoneos2.2.1,iphone,free,2009-05-07,3,2,Redemption
9f80c08ebcfb6987da0625ff1346065dd0179bc5,iphoneos2.2.1,iphone,free,2009-05-07,3,2,Redemption
2d304f4121543115e243b64c2a9fc3394dd28eef,iphoneos3.0,iphonesimulator,free,2009-05-07,3,2,Redemption
db608350c29602618f7aabc4cf58c297ffc21042,iphoneos2.2.1,iphone,free,2009-05-07,3,2,Redemption
db608350c29602618f7aabc4cf58c297ffc21042,iphoneos2.2.1,iphone,free,2009-05-07,3,2,Redemption
e92eec19890b112e3783eeb61502dedf3df2a4e9,iphoneos2.2.1,iphone,free,2009-05-07,4,2,Redemption
967d9ed1bda45e4a586e13986ee0d561acd5c592,android1.1,t-mobileg1,free,2009-05-07,4,2,Redemption
2910e1da6fc7ee3ba834c0dd196fd8c111d66bfe,iphoneos2.2.1,iphone,free,2009-05-07,4,2,Redemption
0bc5d257e6c53c65997c6964b0c5a7c064c0b1e9,iphoneos2.2.1,iphone,free,2009-05-07,4,2,Redemption
41dcdf010dd7585e69984b500e343864d9de1a09,iphoneos2.2.1,iphone,percent,2009-05-07,4,2,Redemption
2589321760b62ce8909022ddc7c443840a82af52,iphoneos2.2.1,iphone,percent,2009-05-07,4,2,Redemption
44b948a2bfe6a6c8cc57a9615a3658a4e7fc115b,iphoneos2.2.1,iphone,percent,2009-05-07,4,2,Redemption
3e645f3abc5a354411125f03b86e3e2748b305c9,iphoneos2.2.1,ipodtouch,percent,2009-05-07,4,2,Redemption
4b4470337e27c420d74ac4d6f1b4e2795e517bce,iphoneos2.2.1,iphone,percent,2009-05-07,4,2,Redemption
4b4470337e27c420d74ac4d6f1b4e2795e517bce,iphoneos2.2.1,iphone,percent,2009-05-07,5,2,Redemption
9f80c08ebcfb6987da0625ff1346065dd0179bc5,iphoneos2.2.1,iphone,percent,2009-05-07,5,2,Redemption
97f48fc0a665e68d2069c02c3961e1329d9d2c3f,iphoneos2.2.1,ipodtouch,percent,2009-05-07,5,2,Redemption
591345570ceb69b7b929bfd815a4bfd042e7ee6d,iphoneos2.2.1,iphone,percent,2009-05-07,5,2,Redemption
73503bfb78c95ba72aafe53802fc6733f81882c3,iphoneos2.2.1,iphone,percent,2009-05-07,5,2,Redemption
e493f43f60ebecc2ad7ab8b83677e2b428848f65,iphoneos2.2.1,iphone,percent,2009-05-07,5,2,Redemption
c11b609bc25f884b6ce94a105988ab4b77ea21eb,iphoneos2.2.1,iphone,dollar,2009-05-07,6,2,Redemption
e85654eac00da2f1738c5becb2a92a0af4e51c70,iphoneos2.2.1,iphone,dollar,2009-05-07,6,2,Redemption
1e42cc2a8f783485bb3f46d7d4526d6f3bfc6ea4,iphoneos2.2.1,iphone,dollar,2009-05-07,6,2,Redemption
1e42cc2a8f783485bb3f46d7d4526d6f3bfc6ea4,iphoneos2.2.1,iphone,dollar,2009-05-07,6,2,Redemption
4196845e02f7d1cb62d0f583b56bb04712251fc6,iphoneos2.2.1,ipodtouch,dollar,2009-05-07,6,2,Redemption
97f48fc0a665e68d2069c02c3961e1329d9d2c3f,iphoneos2.2.1,ipodtouch,dollar,2009-05-07,6,2,Redemption
02a0fdc2a235e86b1f3a6fb0b22cdf2310968f8b,iphoneos2.2.1,iphone,dollar,2009-05-07,6,2,Redemption
dedd03c316ba7506183b71c54dbe89584c49572e,iphoneos2.2.1,iphone,dollar,2009-05-07,6,2,Redemption
db608350c29602618f7aabc4cf58c297ffc21042,iphoneos2.2.1,iphone,dollar,2009-05-07,7,2,Redemption
90fdc05493adcc9b17e792752a833d127a621444,iphoneos2.2.1,iphone,dollar,2009-05-07,7,2,Redemption
90fdc05493adcc9b17e792752a833d127a621444,iphoneos2.2.1,iphone,dollar,2009-05-07,7,2,Redemption
eed197771d04069a350af0ac36f752db96fdadd6,iphoneos2.2.1,ipodtouch,dollar,2009-05-07,7,2,Redemption
967d9ed1bda45e4a586e13986ee0d561acd5c592,android1.1,t-mobileg1,dollar,2009-05-07,7,2,Hit
860c5bec4a75c88fc44fb1782a89467139bbe7bb,iphoneos3.0,iphone,dollar,2009-05-07,7,2,Hit
860c5bec4a75c88fc44fb1782a89467139bbe7bb,iphoneos3.0,iphone,free,2009-05-07,7,2,Hit
860c5bec4a75c88fc44fb1782a89467139bbe7bb,iphoneos3.0,iphone,free,2009-05-07,7,2,Hit
860c5bec4a75c88fc44fb1782a89467139bbe7bb,iphoneos3.0,iphone,free,2009-05-07,7,2,Hit
860c5bec4a75c88fc44fb1782a89467139bbe7bb,iphoneos3.0,iphone,free,2009-05-07,7,2,Hit
860c5bec4a75c88fc44fb1782a89467139bbe7bb,iphoneos3.0,iphone,free,2009-05-07,7,2,Hit
860c5bec4a75c88fc44fb1782a89467139bbe7bb,iphoneos3.0,iphone,free,2009-05-07,7,2,Hit
860c5bec4a75c88fc44fb1782a89467139bbe7bb,iphoneos3.0,iphone,free,2009-05-07,8,2,Hit
860c5bec4a75c88fc44fb1782a89467139bbe7bb,iphoneos3.0,iphone,free,2009-05-07,8,2,Hit
967d9ed1bda45e4a586e13986ee0d561acd5c592,android1.1,t-mobileg1,free,2009-05-07,8,2,Hit
967d9ed1bda45e4a586e13986ee0d561acd5c592,android1.1,t-mobileg1,free,2009-05-07,8,2,Hit
967d9ed1bda45e4a586e13986ee0d561acd5c592,android1.1,t-mobileg1,free,2009-05-07,8,2,Hit
3e645f3abc5a354411125f03b86e3e2748b305c9,iphoneos2.2.1,ipodtouch,free,2009-05-07,9,3,Hit
967d9ed1bda45e4a586e13986ee0d561acd5c592,android1.1,t-mobileg1,free,2009-05-07,9,3,Hit
967d9ed1bda45e4a586e13986ee0d561acd5c592,android1.1,t-mobileg1,free,2009-05-07,9,3,Hit
860c5bec4a75c88fc44fb1782a89467139bbe7bb,iphoneos3.0,iphone,free,2009-05-07,9,3,Hit
b96ed70ee76353ff3b19bd53806706858ea61c29,iphoneos2.2.1,iphone,free,2009-05-07,9,3,Hit
9055c5d3ff8ed413aff2a633a1963fc57a8146c7,android1.1,t-mobileg1,free,2009-05-07,10,4,Hit
9055c5d3ff8ed413aff2a633a1963fc57a8146c7,android1.1,t-mobileg1,free,2009-05-07,10,4,Hit
9055c5d3ff8ed413aff2a633a1963fc57a8146c7,android1.1,t-mobileg1,free,2009-05-07,10,4,Hit
9055c5d3ff8ed413aff2a633a1963fc57a8146c7,android1.1,t-mobileg1,free,2009-05-07,10,4,Hit
9055c5d3ff8ed413aff2a633a1963fc57a8146c7,android1.1,t-mobileg1,free,2009-05-07,10,4,Hit
e651e3fde7aef3b68e602c94bb4f5c2da9e8b30a,iphoneos2.2.1,iphone,free,2009-05-07,10,4,Hit
e651e3fde7aef3b68e602c94bb4f5c2da9e8b30a,iphoneos2.2.1,iphone,free,2009-05-07,10,4,Hit
bab9e3730bbbb53bb7ceb88228e1884b02b26b9a,iphoneos2.2.1,iphone,percent,2009-05-07,11,6,Hit
967d9ed1bda45e4a586e13986ee0d561acd5c592,android1.1,t-mobileg1,percent,2009-05-07,11,6,Hit
e651e3fde7aef3b68e602c94bb4f5c2da9e8b30a,iphoneos2.2.1,iphone,percent,2009-05-07,11,6,Hit
e651e3fde7aef3b68e602c94bb4f5c2da9e8b30a,iphoneos2.2.1,iphone,percent,2009-05-07,11,6,Hit
bab9e3730bbbb53bb7ceb88228e1884b02b26b9a,iphoneos2.2.1,iphone,percent,2009-05-07,11,6,Hit
bab9e3730bbbb53bb7ceb88228e1884b02b26b9a,iphoneos2.2.1,iphone,percent,2009-05-07,11,6,Hit
e651e3fde7aef3b68e602c94bb4f5c2da9e8b30a,iphoneos2.2.1,iphone,percent,2009-05-07,11,6,Hit
e651e3fde7aef3b68e602c94bb4f5c2da9e8b30a,iphoneos2.2.1,iphone,percent,2009-05-07,11,6,Hit
860c5bec4a75c88fc44fb1782a89467139bbe7bb,iphoneos3.0,iphone,dollar,2009-05-07,7,2,Hit
860c5bec4a75c88fc44fb1782a89467139bbe7bb,iphoneos3.0,iphone,free,2009-05-07,7,2,Hit
860c5bec4a75c88fc44fb1782a89467139bbe7bb,iphoneos3.0,iphone,free,2009-05-07,7,2,Hit
860c5bec4a75c88fc44fb1782a89467139bbe7bb,iphoneos3.0,iphone,free,2009-05-07,7,2,Hit
860c5bec4a75c88fc44fb1782a89467139bbe7bb,iphoneos3.0,iphone,free,2009-05-07,7,2,Hit
860c5bec4a75c88fc44fb1782a89467139bbe7bb,iphoneos3.0,iphone,free,2009-05-07,7,2,Hit
860c5bec4a75c88fc44fb1782a89467139bbe7bb,iphoneos3.0,iphone,free,2009-05-07,7,2,Hit
860c5bec4a75c88fc44fb1782a89467139bbe7bb,iphoneos3.0,iphone,free,2009-05-07,8,2,Hit
860c5bec4a75c88fc44fb1782a89467139bbe7bb,iphoneos3.0,iphone,free,2009-05-07,8,2,Hit
967d9ed1bda45e4a586e13986ee0d561acd5c592,android1.1,t-mobileg1,free,2009-05-07,8,2,Hit
967d9ed1bda45e4a586e13986ee0d561acd5c592,android1.1,t-mobileg1,free,2009-05-07,8,2,Hit
967d9ed1bda45e4a586e13986ee0d561acd5c592,android1.1,t-mobileg1,free,2009-05-07,8,2,Hit
3e645f3abc5a354411125f03b86e3e2748b305c9,iphoneos2.2.1,ipodtouch,free,2009-05-07,9,3,Hit
967d9ed1bda45e4a586e13986ee0d561acd5c592,android1.1,t-mobileg1,free,2009-05-07,9,3,Hit
967d9ed1bda45e4a586e13986ee0d561acd5c592,android1.1,t-mobileg1,free,2009-05-07,9,3,Hit
860c5bec4a75c88fc44fb1782a89467139bbe7bb,iphoneos3.0,iphone,free,2009-05-07,9,3,Hit
b96ed70ee76353ff3b19bd53806706858ea61c29,iphoneos2.2.1,iphone,free,2009-05-07,9,3,Hit
9055c5d3ff8ed413aff2a633a1963fc57a8146c7,android1.1,t-mobileg1,free,2009-05-07,10,4,Hit
9055c5d3ff8ed413aff2a633a1963fc57a8146c7,android1.1,t-mobileg1,free,2009-05-07,10,4,Hit
9055c5d3ff8ed413aff2a633a1963fc57a8146c7,android1.1,t-mobileg1,free,2009-05-07,10,4,Hit
9055c5d3ff8ed413aff2a633a1963fc57a8146c7,android1.1,t-mobileg1,free,2009-05-07,10,4,Hit
9055c5d3ff8ed413aff2a633a1963fc57a8146c7,android1.1,t-mobileg1,free,2009-05-07,10,4,Hit
e651e3fde7aef3b68e602c94bb4f5c2da9e8b30a,iphoneos2.2.1,iphone,free,2009-05-07,10,4,Hit
e651e3fde7aef3b68e602c94bb4f5c2da9e8b30a,iphoneos2.2.1,iphone,free,2009-05-07,10,4,Hit
bab9e3730bbbb53bb7ceb88228e1884b02b26b9a,iphoneos2.2.1,iphone,percent,2009-05-07,11,6,Hit
967d9ed1bda45e4a586e13986ee0d561acd5c592,android1.1,t-mobileg1,percent,2009-05-07,11,6,Hit
e651e3fde7aef3b68e602c94bb4f5c2da9e8b30a,iphoneos2.2.1,iphone,percent,2009-05-07,11,6,Hit
e651e3fde7aef3b68e602c94bb4f5c2da9e8b30a,iphoneos2.2.1,iphone,percent,2009-05-07,11,6,Hit
bab9e3730bbbb53bb7ceb88228e1884b02b26b9a,iphoneos2.2.1,iphone,percent,2009-05-07,11,6,Hit
bab9e3730bbbb53bb7ceb88228e1884b02b26b9a,iphoneos2.2.1,iphone,percent,2009-05-07,11,6,Hit
e651e3fde7aef3b68e602c94bb4f5c2da9e8b30a,iphoneos2.2.1,iphone,percent,2009-05-07,11,6,Hit
e651e3fde7aef3b68e602c94bb4f5c2da9e8b30a,iphoneos2.2.1,iphone,percent,2009-05-07,11,6,Hit
860c5bec4a75c88fc44fb1782a89467139bbe7bb,iphoneos3.0,iphone,dollar,2009-05-07,7,2,Hit
860c5bec4a75c88fc44fb1782a89467139bbe7bb,iphoneos3.0,iphone,free,2009-05-07,7,2,Hit
860c5bec4a75c88fc44fb1782a89467139bbe7bb,iphoneos3.0,iphone,free,2009-05-07,7,2,Hit
860c5bec4a75c88fc44fb1782a89467139bbe7bb,iphoneos3.0,iphone,free,2009-05-07,7,2,Hit
860c5bec4a75c88fc44fb1782a89467139bbe7bb,iphoneos3.0,iphone,free,2009-05-07,7,2,Hit
